,Body.I__Ixx,Body.I__Iyy,Body.I__Izz,Body.mass,Body.pos__x,Body.pos__z,Wheel.fl.pos__x,Wheel.fl.pos__y,Wheel.rl.pos__y,Response_Time_YawRate,Response_Time_LatAcc,Peak_RollRate,SteadyState_SideSlip,SteadyState_Roll,SteadyState_SWA,Delay_YawRate_LatAcc,Gain_YawRate_SWA,Gain_LatAcc_SWA,Overshoot_Ratio_YawRate,Overshoot_Ratio_LatAcc,Overshoot_Ratio_Roll
31252,1177.7725070980873,4292.865093641361,3924.6672667667603,2059.670200308993,2.3586317058769786,0.7875318451186584,3.8031061912846242,0.7710727123308083,0.742067873673194,0.08958211136492933,0.23263509351230605,23.30787403657201,-0.6175120595878283,4.74096224106621,50.702260866737355,0.14305298214737672,24.237594792872375,1.176329171489005,48.217768306488985,12.397020144267474,36.16727367316227
31288,1087.8809466920588,2448.4507001488987,4558.505124985449,1736.0949093678,2.3898795672560667,0.80667312971222,2.872895483602267,0.7236578555147013,0.6964783230742863,0.1748811548699578,0.33412901640129444,23.965350843552493,0.08112358231362082,4.971912056977639,58.54995295364853,0.15924786153133663,21.05022052060076,1.019605694855642,13.4231710930472,3.4218618373858276,15.562903240048442
31324,735.7544352901523,3492.059456453304,4207.9055694400995,995.5469654736158,2.3970530878474285,0.3954682224274776,2.765254550729388,0.8992320258217849,0.8654978044237853,0.5550587424825975,0.7172210810755568,3.3593778585501086,0.2510374746323551,0.6610225368756765,30.344270294487497,0.16216233859295937,41.023014909137444,2.0199625845210276,0.11838610675569722,0.08744587752532956,0.18058900621197507
31579,1038.9590630338046,5133.191900861714,4239.514775149544,1976.916013340891,2.316615668875987,0.8043192312205805,3.6889951291360683,0.7782912146743561,0.7494710736943139,0.10499999999999998,0.2549999999999999,21.69594023898464,-0.5952028413127449,4.63507987001513,49.61789281618598,0.1499999999999999,24.69214837743141,1.203823649635406,41.24195445716543,11.426078654796346,28.887584734649803
31657,800.2727355003276,3794.172103989965,5117.525169117942,2043.3506598267354,2.0670668552261304,0.7973735086236928,3.224142605764065,0.747814374819008,0.7202194328633487,0.12361831935521295,0.2824498498942716,21.772529709494677,-0.7474085360401336,5.177073378273273,50.028257558441126,0.15883153053905863,24.583867331043685,1.1990238541628362,35.18322167634116,12.399508243978978,15.758703445607821
31789,952.1586732600249,3780.6733414417076,3728.969978240859,1901.221761373911,1.796847387985329,0.7209908495496469,3.409958888215864,0.7380473189898495,0.7109935531293838,0.11499999774008351,0.27499999774008366,16.928629773740084,-0.9915528550351957,4.296619932986962,37.77899533613921,0.16000000000000014,32.2792788916072,1.5781244780858654,36.92563476286328,13.607756148891884,28.930645923946525
31801,1047.9089215635333,4399.30238215397,4813.548243825898,1775.1699533970802,2.395140424115642,0.7189246778538001,3.160559636922481,0.7113815918904066,0.6853225631040345,0.15393789272387215,0.31491757818738186,19.559435713525936,-0.2879933378089751,4.450472438031049,50.99415935057397,0.16097968546350971,24.07854922899739,1.1742618430458949,18.967810722138683,5.1392768307241115,18.45811572651507
31852,1042.7298092496983,4368.118250349059,4259.490006938655,1874.4024293995158,2.297189237496326,0.7549767400985503,3.093882233093481,0.7185149203583472,0.6922593295877962,0.13500000000000023,0.2950000000000004,22.186278284550063,-0.3862866974074029,4.8829539877526225,53.03864743605851,0.16000000000000014,23.14597202821067,1.1303678906957078,30.765291176436893,7.461467419982962,23.811197383054427
31861,1125.1561437436003,3608.074204802404,3319.522815291494,2037.6165933904904,2.225564484744547,0.7596053911928563,3.070686291958971,0.7588247049655183,0.7311099835685695,0.10350503507235453,0.2501146946356885,22.922679509777357,-0.45898583823246963,4.640015909280231,53.05672012306451,0.14660965956333394,23.13443531636245,1.1258556391045231,45.18089667236661,10.025997317354198,33.03814236168879
32041,834.1662047756229,3067.5373635470537,2509.332757725824,1631.0713886776284,2.1727596352448213,0.7566295172456701,3.70558564578969,0.7195714165173113,0.6935601110207416,0.08089296335941398,0.21215389385607164,21.442199822150968,-0.631775246349348,4.306359056763441,42.44466849060061,0.13126093049665766,28.852703249888272,1.4050910548245672,43.66782644914682,10.466612246117183,33.64741528702012
32062,577.8075625625047,3705.1888686611364,3702.1493563056206,2034.2042092538286,2.1930300051783123,0.807811301400158,3.3221729010983694,0.7615162012143702,0.7340261543089088,0.1029999996700921,0.24299999967009223,25.5334278243577,-0.6270124523896013,5.02812060610852,51.7582904522896,0.14000000000000012,23.71100851080797,1.1562300132277843,42.79976786349592,14.351689440163545,15.707189552803491
32070,573.2108403866441,3304.4654400249156,4070.8216642612197,1853.4910870445465,2.4028464102984723,0.7136145557140292,3.19548943207162,0.6861000758077364,0.6613424332399244,0.12638999360316205,0.2626310539569259,26.23243582111149,-0.32703595331048096,4.934021390825724,53.520152039051034,0.13624106035376382,22.92865624689899,1.117822816016197,22.883346562033203,7.27748796276518,10.40400279934108
32119,1069.2938629648984,4935.94985404117,3302.4464454909125,1962.458441101576,1.9034796966790317,0.7301890317484183,3.5746229613073797,0.6870117226903817,0.6622992608383098,0.0868370806521166,0.2338468176056172,24.47304987564697,-1.0024320632800006,5.256885492094141,42.56257125821116,0.1470097369535006,28.7309552760739,1.3975938173344815,55.01274620595814,11.90520132472936,40.34512764739827
32209,725.5227275431079,5042.981402844758,4033.84627133049,1992.3645220800872,2.383949725950489,0.7929986317410194,3.4023365208337664,0.7535032859762755,0.726537174967513,0.11399999874159672,0.25399999874159684,25.69121842893285,-0.45109017998753803,4.932000558421454,54.276657231831514,0.14000000000000012,22.620438249466133,1.102811432481101,36.55277404704956,11.453617961343083,18.447388353090663
32210,409.57402485668416,2085.1647248490194,1790.8170546232436,1909.4582468369617,2.4281311203507006,0.6742355041781016,3.7509010112307184,0.7533661823815532,0.7264053473413287,0.07200000149303687,0.1820000014930372,23.489831785199833,-0.4887391274938599,3.74619667268058,45.74697051243782,0.11000000000000032,26.594488079763995,1.2985821196805798,42.72655666706494,12.380130824182721,18.088799845180596
32400,842.9584153566655,2578.796742563897,2968.6131851963523,1567.5978523300098,2.2533440691339877,0.803126157320995,3.811157235893632,0.7188286277613112,0.6933804257899585,0.08610790494147258,0.22462756024625552,21.75223519484833,-0.5711731780531013,4.530566305498327,44.30613817673923,0.13851965530478294,27.636550665381588,1.3462269414511017,40.6877005033759,11.315872890340046,31.33712188694584
32577,760.9611580133302,4053.0134928809734,3531.9210450610944,1963.4348597531407,1.9757969103546786,0.7811915174734883,3.5610996616127233,0.751726586358928,0.72536619766941,0.09280619195731354,0.24491835683864505,20.754218039950064,-0.8949745701840943,4.74955051829964,43.51059160870316,0.1521121648813315,28.191989355587115,1.3716086798922844,45.60280700370742,15.593747337598549,25.639131288809498
32625,1241.9976254828907,4605.763870006164,5356.025515843998,2024.792493481028,2.1620125822193077,0.7853216054377015,3.8123503983041327,0.7680892051037989,0.7412259834940961,0.1120000000000001,0.28200000000000003,19.08203584547298,-0.8031100537494753,4.684759490562466,46.32014653215407,0.16999999999999993,26.36823601268335,1.2887946154359116,37.93021045318107,11.303043183269063,29.982419368292696
32753,1015.3123995105749,3015.9334398431542,2464.4275885889188,1616.8249288796248,1.9510975596452897,0.7699159102873684,3.1058710036765707,0.6866729057376182,0.6628403797944411,0.09300000240915685,0.22300000240915718,23.02686500654255,-0.6660339155380166,4.8747104383505775,42.52645320496558,0.13000000000000034,28.739608668972295,1.4032214230457178,52.35849627167902,8.527249230289506,40.96936420394646
32754,1277.0691601242047,4148.890624831541,4328.246568822316,2004.7246489517104,2.2381956636493348,0.7255188732896861,3.244140731054514,0.7506531972884134,0.7246002672003088,0.12300000103982223,0.2830000010398219,19.078010536122044,-0.524814214313056,4.409394058743712,49.264618230521656,0.1599999999999997,24.79917249957673,1.2150417055419607,35.79328219892221,8.59057481092737,31.419909736088456
32857,883.3930477176418,4209.14563329273,3140.9400371796246,1671.6417488069892,2.345416561064342,0.7693590858636925,3.241540631779536,0.6934812257711256,0.6695631512662671,0.11200000068199145,0.2520000006819916,23.995212764774788,-0.3584861457649147,4.911736926317886,50.075368805086576,0.14000000000000012,24.462032377771788,1.1940598590411577,37.717012157930355,7.282565288621397,28.944449993731254
32949,635.7085506147579,4250.217941193976,5312.223235574391,2014.134040030282,2.4182109041370494,0.8145095609054988,2.8804332161829507,0.9081912853384067,0.8770284984589836,0.2720000011757868,0.42200000117578673,21.909067311384977,0.037004171937526406,3.3980145737721545,58.09041083178522,0.1499999999999999,21.232753606694935,1.031523090287505,12.711668842796742,6.699965379894736,6.690166876115187
33032,570.6836815615981,2794.3614134367535,3397.4549892864597,1874.7743141381995,2.067711739759473,0.7423470909820717,3.6000038708840143,0.6879459684329687,0.6644608260548109,0.08946905856505971,0.23818158747559703,23.491259375710236,-0.8236789953465348,5.190361630659879,44.990192111992855,0.14871252891053732,27.262813588855835,1.3261012495600448,44.92634254716977,15.18112471732334,21.904179385123758
33091,660.9827994745533,3907.3310581346864,3785.559716078494,2007.8050305669963,1.8806835405259175,0.7592603602286634,3.4350850393725203,0.7382420264055217,0.7131315200169043,0.10088034868758289,0.25763901188360316,19.366706412800824,-0.9823976884734313,4.83647531421821,42.17007429721358,0.15675866319602028,29.06193351888775,1.415852364414346,42.382435794385096,15.887471616504332,21.238188335331603
33372,1037.2828534020116,3769.1460473526736,3704.3737421886635,1977.3341159755232,2.0837871456514487,0.7834093233299123,3.1772645867489495,0.7887671371072676,0.7623607590635031,0.10867649120919509,0.2569462653397898,19.326061014793954,-0.6340018963278521,4.3255339331054445,46.71243175721172,0.14826977413059472,26.21203705374094,1.279749204122425,39.97441474484967,12.767711100499806,27.206072994188645
33540,1114.8903903586233,3768.4587234657583,4627.774069498337,2083.693379309635,2.372911830979982,0.6026172328202419,2.9379505474195784,0.7642128210834744,0.7388899501423094,0.18400000129098348,0.3440000012909832,15.40173452519797,0.23807984870565746,3.3155491065544513,52.90689987004998,0.1599999999999997,23.251440477547096,1.132718841559148,12.395129256569478,3.1052037643746684,11.948019100435042
33549,838.6918340179539,4167.580237101091,4668.498357783329,1993.89027669197,2.244841879626132,0.8035738186157986,3.6868712944438453,0.7571190891694394,0.7320446967415247,0.10338592726462625,0.25836917771153844,22.158986770314907,-0.689214464596135,4.943821302093696,49.437220587658885,0.1549832504469122,24.786057460919448,1.2087706386985975,39.502128845635085,13.409673470230091,21.986368095387117
33648,1034.1044584078743,2413.706711359921,2978.483181018628,2025.294837197069,2.405653793518309,0.6448293726096401,3.809980396901688,0.7045710867405269,0.6813852255285544,0.08343198083038805,0.20182801304452003,22.14690810900561,-0.576978420091543,4.260048344019273,47.04992518515587,0.11839603221413197,26.155929040132246,1.266939545813083,44.1072624679553,6.211416379869748,40.88441881098212
33699,1076.6266457252414,4716.2796710282055,3818.5326866823043,2091.717005535756,1.9591260848015761,0.7695720253852316,3.4692182536811864,0.8011946641932394,0.7749030033711972,0.10105637749714758,0.25416182577331625,18.17185965936588,-0.8952190927839205,4.234232321964168,42.45577096706628,0.15310544827616868,28.850185878565814,1.40527533599822,43.22776753522084,14.428140528851156,30.61665635089488
33743,1022.9652746500662,3231.3993965047257,4664.218285297116,1997.1338256009308,2.1108018610792585,0.7544336436553174,3.5316553762310847,0.7368651986442799,0.7127558981002263,0.11091490844186458,0.27198927658032845,19.96016464762239,-0.7733493959702445,4.80556180367017,46.066548347783076,0.16107436813846387,26.533493321623663,1.2971096592719242,39.186916267008584,12.52612402956195,27.431461478398656
33775,561.5157818659509,2834.932690313389,4179.29458590309,1492.1561931277715,2.38114022447331,0.7316517352312347,2.95874316263114,0.6855992806227234,0.6632162640660322,0.1982181889162291,0.3055345901906561,22.40484841168638,0.15210497385428046,4.309417154462362,48.507262678885425,0.10731640127442699,25.498139577335355,1.2442780383745344,5.751260000769025,3.2801520812133735,3.8147970899375614
33799,808.0696493395328,3306.3114926676767,4269.690728005924,2047.4296856042909,2.0908414751485047,0.7609242162717792,3.3582181788322107,0.7604784608882499,0.7356892795015987,0.10989760558480599,0.2623084261957751,20.15046888418255,-0.7369203080913307,4.629008033280088,46.71162237950563,0.1524108206109691,26.21846953065006,1.2795212979240829,37.936723823093644,13.876512936432425,20.593913074826084
33950,902.693372807794,3954.8516832600317,3523.5869757513337,2077.414645100489,2.3623187700920805,0.7379299006449936,3.8495916771364946,0.8192071646490792,0.7927513437074435,0.0904746153645335,0.2254637560761248,19.078408050630582,-0.5983641878626484,3.781002002800346,46.60497576767208,0.1349891407115913,26.25881203282639,1.2790097574745525,38.229003690331155,12.389611893941824,26.495700259471622
34067,746.3629249128404,4966.858383964252,4044.8688804852463,1852.6756418228565,2.3920862509683247,0.7900406752112088,2.90030308203834,0.8889567835900631,0.8604374157389395,0.1953792608809355,0.2898690183653754,18.937952700247244,0.0964663635236439,3.2014467387301764,52.58103142822983,0.09448975748443988,23.48927083973321,1.145399936625854,6.8957188315906555,4.443300125969641,4.132445956866574
34133,1155.8857593779076,3654.7800023523196,3120.8940408864873,2062.800020096738,1.9145285500231661,0.6618261153365798,3.306978341911661,0.7029460899999066,0.6804801646472384,0.10199999916341662,0.24199999916341675,20.710356505600522,-0.9070820572641923,4.5099911147374385,40.821927661693074,0.14000000000000012,29.896400454303233,1.4582307199395546,49.51442178745224,9.465679208714604,42.6546231389189
34305,861.94256601972,3889.7220433980783,1829.7400894253456,1907.211643676189,2.3069414981785377,0.690235689180103,3.298197135478933,0.7619384817959802,0.7378264116952503,0.0820000014645319,0.19200000146453178,21.910073350748178,-0.4498612468423557,3.7974339602852942,46.637374781584704,0.10999999999999988,26.23742168103076,1.2818475784323213,47.61297451260351,6.743775508246018,35.51458443003773
34326,931.3732361151092,4851.730871705028,4145.815239563454,2057.972646528603,2.2081005046710174,0.7896472926498543,3.6428692908146316,0.7635367902266634,0.7394209126612789,0.10299999825363226,0.2529999982536322,22.395656824965577,-0.7236377989928966,4.845751029031455,48.888558125639,0.1499999999999999,25.087587122940576,1.2214789998826774,45.00793615555471,13.046892524243525,27.470889578542756
34455,1053.57372837614,5058.449718965962,3849.6965850755582,2015.8835442849868,1.9565420981609858,0.7405559253912328,3.5013706562027864,0.7499898170759891,0.7264950203961321,0.10151720999187974,0.2560466039538323,19.23846593993761,-0.9037253393294123,4.504950127536618,42.05614670112133,0.15452939396195253,29.093211676954645,1.4183054713922334,42.879709149371365,12.854806339982982,32.46069880387946
34458,838.3380706840118,4169.058184438866,1747.7715407603873,1588.7611764469384,2.2773544048984284,0.6137496775372793,3.3264947433670087,0.6703505997646961,0.6493542405443204,0.08300000125004248,0.19300000125004235,19.393738771216924,-0.4574491559022823,3.664024548724256,40.97976655966044,0.10999999999999988,29.82974538837922,1.4569617168670035,38.42526052350196,3.3521168705397684,37.803144583631244
34490,866.2384538345598,4404.663392297091,4290.311732467742,1938.9266826335468,2.243530427962794,0.7527463967611538,3.3481947788114836,0.7067780132037449,0.6846869225677332,0.11016345545641038,0.2675697214832651,23.426389910629958,-0.5811677040475961,5.151653718123516,50.76587385631797,0.1574062660268547,24.133765570664682,1.1787322347145717,38.67928673608005,10.537980220710033,24.21132197792207
34547,891.2951444217035,4490.172438276246,4608.585249332817,2017.0744046145087,2.0261406996510716,0.6994833846870099,2.883450191521643,0.688421066403418,0.6669765593744847,0.1439999979487805,0.3039999979487802,21.111439475607803,-0.6428558408887151,5.08242828072896,49.94730271235701,0.1599999999999997,24.69791124816211,1.2002210672898004,30.9163373317856,9.576804723990241,19.069706775799062
34678,580.1175532575911,3056.2564072774358,3405.4963700818143,2042.6983063748476,2.5018043123314113,0.7195109325936127,3.362739827447533,0.795225142986719,0.7706695540324108,0.10894673482342876,0.22763146166782633,23.02932254248899,-0.288142112915576,3.862569224505043,53.019898560082936,0.11868472684439757,23.088201922048647,1.1258495728467026,25.24547000247815,8.778267449450867,10.94768758954338
34891,1141.487958089443,3631.3126683593077,4674.043079274744,2021.718046591616,2.3614467624746274,0.7742901606908876,3.166134916542361,0.7456991533920642,0.7229838551866058,0.127597711634579,0.29484924574601745,23.02856433701526,-0.37613082895903505,4.930951580863215,56.57169382113216,0.16725153411143845,21.688871577633,1.060190115100212,33.05250430633645,10.526358357195083,24.270848391037873
34900,791.7148726715448,5140.754366124042,4795.593919493725,1964.8276375716382,2.1898603873832556,0.7940473456414343,3.730918071985046,0.7423544351854768,0.7197494517173533,0.10511798401714945,0.26243586765752625,21.48308376847542,-0.7547521422809519,5.002153086087612,47.91883142620327,0.1573178836403768,25.580861577853508,1.2470006921849603,37.81219281136556,13.27370467476586,20.993156907163666
34914,702.9310886110222,1867.6454647960356,1596.9459573205543,1730.32847814008,2.0398473148330765,0.745329414800441,3.6719053033076916,0.7951395414835215,0.7709503023467568,0.07200000175940335,0.19200000175940346,19.06008872071222,-0.7407075553660001,3.4988246678604416,38.82105717984436,0.1200000000000001,31.358782409248327,1.5335805859904528,49.29608048879473,13.147013833575896,30.051732007516
34942,788.287980815003,2884.168802204729,3655.3723808666937,2019.7326356317092,2.255416532997773,0.7597065570949175,3.8178857256609886,0.7702511062272227,0.7468560864529263,0.0896142904154873,0.23359172891923974,21.248786385841086,-0.700487363827286,4.4056014560380445,46.56787075173856,0.14397743850375244,26.327373064915005,1.280428393285844,41.85874579763961,14.198256001400894,25.15137204447106
35010,1103.3853402349473,4661.5322825618405,3642.448958059538,1846.3896111291988,2.3575049296385946,0.8058878099976938,3.3726587523565055,0.7654526879521738,0.7422864836436214,0.11200000067238758,0.2520000006723877,21.890706169606624,-0.4082224757444898,4.539532098993597,50.790578659379456,0.14000000000000012,24.114385539740045,1.1771405200079132,38.750231421138864,8.437134103480185,30.528427913502593
35071,717.6856719980524,2567.1802022098136,1838.9624125591067,1838.5035995546414,2.393573798179715,0.6188942178429145,2.936784876663274,0.6854936325405324,0.6648163678130387,0.09991308751923178,0.2256920102581037,23.167328941330346,-0.1910925277542962,3.9739437499751094,51.92272731535439,0.12577892273887192,23.64013341155866,1.1521910386447127,32.31201722826714,3.9457538114634705,28.591618405128322
35119,995.3114661777247,4527.621561725098,3760.1900584611226,2080.364618539257,1.900754418671698,0.7770853440654636,3.8180585214232825,0.7978005344570144,0.7738126980422437,0.0939108487894833,0.25392624663612917,18.18315331288736,-1.0497915845580994,4.271102100912729,40.4008190280318,0.16001539784664587,30.281259442163517,1.4729657660841455,42.4128058574477,14.758571323263926,29.451931518501308
35142,798.1022631861284,4438.027008953797,3437.635211890701,2034.0600222511152,1.898903303488474,0.7747508767996001,3.164571345333855,0.691354673363821,0.6706034871843344,0.09400000070487158,0.2540000007048717,26.4367121171776,-0.9474216474017476,5.8925645198278165,48.449926635396444,0.16000000000000014,25.16761614026461,1.2368502803503707,61.77069728750012,19.503784585777453,28.125525845926536
35143,931.080684765602,3776.404423455302,4087.2243714434303,2003.714262623668,2.3107403421183488,0.7534150825945345,3.5861592738428723,0.7244503418331633,0.7027068016686678,0.10400000135065612,0.25400000135065604,23.68894803880319,-0.601432998757893,4.985616194331587,50.56944437574151,0.1499999999999999,24.239185131812103,1.1804237826145674,43.392039240106996,11.92860765285567,29.025216761161715
35144,1135.1522579278412,4581.948681955326,3700.986219289814,2036.852721104064,1.9033589457415658,0.7849697757850627,3.5721611707330836,0.7873945451311833,0.7637625390849342,0.09647826714485497,0.2511708699821118,19.17596116271535,-0.9672613089633748,4.406026784249556,41.46015784142017,0.15469260283725683,29.513328957291307,1.437791205925163,45.97558624269029,14.09096285567406,33.98845775584878
35189,508.431822089329,1592.0966578961215,1842.871735202027,1908.760003198221,2.3013241343599002,0.6962481172032833,3.133217524101286,0.7433049875875365,0.7210565107279433,0.08038982183336252,0.19595581921894478,25.037814506956323,-0.3885566537296043,4.058342407912011,49.16831252878908,0.11556599738558226,24.94587346035745,1.2161279946360053,42.4856587560243,12.014799266276892,20.400484004947185
35269,969.7756946326849,3833.3692166863852,3973.2740356111112,2009.744151583969,2.182993195466485,0.7920748018359836,3.8760490312757203,0.8009324631237141,0.7770695099462027,0.10200000151356203,0.25200000151356194,19.312358478046967,-0.7648899373885171,4.25160266009031,45.1266046988726,0.1499999999999999,27.144033546509576,1.3209299504528895,40.73078493696932,13.85317881821178,27.889551163231847
35340,547.256663971795,1789.8716817110899,4583.630856287587,933.4252256234506,2.279852547535537,0.4379275172462087,3.061962869042269,0.7725469460028708,0.7496620248248224,0.4220000017611074,0.5820000017611076,4.846883211916054,0.39098858386539304,1.0686359884679348,29.087620905804645,0.16000000000000014,42.80241412961256,2.1078790203887183,0.1006199265999567,0.11906866720628584,0.18565345779929832
35463,913.8256936504524,4951.705467584688,3722.7637248856836,2017.6269331882615,2.1592963199768196,0.7965240268556638,3.3624944042956235,0.7541249544141814,0.7319807547574898,0.09622931343860008,0.24653963981835814,23.450728438858466,-0.6692541153331083,4.964415768341623,49.90428275048731,0.15031032637975805,24.58753711577142,1.1978819316465372,47.551249178777496,12.716486220979043,27.818464706281613
35466,456.28339318872696,2169.087260398834,1789.7432713125422,1897.7025223876294,2.117559597722491,0.62752006800181,2.8873662778352185,0.6963747474429292,0.6759302979972794,0.09200000148534171,0.21200000148534182,23.194776157840558,-0.4898448090525598,4.014502290232928,45.98396108590365,0.1200000000000001,26.6498149293139,1.2999949024537323,40.317684275797575,11.015371679978037,18.756363167792788
35651,1116.605406538603,4846.850126064925,5267.995361052454,2068.261053297842,2.0857786128976983,0.8076415512271578,3.604733289972828,0.742642496097236,0.7211295825180275,0.10861278060557344,0.28002012547807675,21.893941410297558,-0.8772964011156613,5.345541141828089,48.895972298634035,0.1714073448725033,25.037510266241085,1.2224312021560233,45.08201067652898,16.136254247575486,27.361197453653563
35842,714.6362980481524,4161.821042519828,3046.396361542116,2015.3460052014968,2.109713524023517,0.7147755988197954,3.771631563352816,0.7098024439772057,0.6895365909967268,0.0806408467026487,0.2255904466780101,23.505052043188837,-0.8615052084838978,4.8250696407527505,44.35519261289838,0.1449495999753614,27.679149602303603,1.3435637439172083,49.04958314424942,13.331166595790894,29.0584547344295
35849,781.2182996803847,2187.9375965178388,2087.805175742352,1500.0130371917373,2.231814156120484,0.7262457486814026,3.651586088891879,0.6746356087523684,0.6553817509930837,0.0829999987790937,0.2029999987790938,22.5053794434958,-0.5500628510155201,4.355323305940343,41.95770656450987,0.1200000000000001,29.205295332207072,1.4224239109864207,43.369313702530945,7.9443719786226215,35.70334347559631
35983,1103.6804552389035,4233.555100146383,5247.8616996230385,2018.128048596862,2.1056462638249425,0.7941501749187034,3.888955385499241,0.7938197897789945,0.7713797808836972,0.11255408837523273,0.2770926402053959,17.231511807583775,-0.8524218309962716,4.364065643460573,44.14886276957987,0.1645385518301632,27.67254688086932,1.3512787597408238,34.2739258742962,12.932791551261408,25.54111914454578
36074,1013.1792264086066,2592.757128793845,2934.184259139095,1819.6676445758703,2.346407339507155,0.6911938062845215,2.920278948314862,0.7307264527441871,0.7101920701312712,0.12788283066165462,0.2762155336957761,20.105064433155917,-0.20581198603455345,4.003847742900267,51.86553812098504,0.1483327030341215,23.666006269065125,1.153826443917891,25.74194507584221,5.4681661807727995,25.009132030186144
36105,993.0220424467963,3132.682145520467,5208.953424999092,1829.5933074852478,2.2889857911958504,0.7833052444540525,2.9523761621193048,0.7914147951551168,0.7692290024106511,0.1836987454733423,0.32272409242634303,18.751902101187625,-0.27073310467629547,4.028257005599797,51.414629361319555,0.13902534695300073,23.970440388523052,1.1678403696269926,10.206633936522802,3.1175366401751408,4.941940432500662
36271,1078.2477326686608,4894.276279940124,2739.21351390176,2045.6512316076378,1.937176067256234,0.7516783581762021,3.765458125058914,0.7773865992590463,0.7558832612602758,0.08400000000000007,0.2240000000000002,20.859063882714604,-0.9910993189556454,4.243106425261219,40.492545086288445,0.14000000000000012,30.405794079107174,1.4698887833684173,50.99365074115819,11.64990498851183,38.85615259642469
36315,537.5131463373111,2226.2681504822212,4510.2462502430035,873.9193223709083,1.9963836215308417,0.5356386236072117,2.9654900632054497,0.7734832745978955,0.7521473978485993,0.41300000189185093,0.5730000018918506,5.41959112635476,-0.5348168581631261,1.3661051257838603,27.07741696711778,0.1599999999999997,46.142665004735676,2.2728562886851655,0.41142780342251806,0.3679312074361976,0.4324106882783482
36355,1064.8695057842806,4072.281295678783,4532.504541358725,2052.114117875173,2.2167575499048064,0.8030512017163602,3.8520078453090134,0.8121499261888501,0.7898191458221343,0.10200000000000031,0.262,18.862805496033168,-0.7385411540048171,4.272692740248393,46.32978393251894,0.1599999999999997,26.421801165403064,1.2874842885869948,38.65547890987062,13.514417176340865,27.157679574380527
36473,945.7648237495205,3054.3898105919225,4147.68654345508,2066.578902067948,2.4866335930986234,0.7221570780080593,3.1981417913163033,0.755309165486672,0.7347275913492828,0.13400000059611594,0.28400000059611585,23.083155858574397,-0.2384684439562945,4.384791490737933,57.289109827315784,0.1499999999999999,21.42297698648024,1.0439171364627513,26.460652118269003,8.087735143884988,20.546224729855304
36529,858.8353583690238,4784.124536244598,3645.9263465068548,1999.3867494428262,1.960844006969247,0.7397645911653516,3.8969331658472015,0.7538660690563601,0.7334160592850373,0.09209395891023142,0.24917327893093377,18.745308808610396,-0.9932821659161373,4.3640274976257585,40.55400998060705,0.15707932002070235,30.167516329729143,1.4667583244212012,40.023705554134644,13.674334962433091,27.88216184762527
36673,1142.2117561571417,2384.233343050974,3501.012398778494,1873.5689251908968,2.2654321627200678,0.7690426998078994,3.415790734870297,0.741027183597187,0.7211705414404228,0.10300000105910545,0.24300000105910557,21.70451571648394,-0.5221876902245683,4.5941783001488625,48.3676330717564,0.14000000000000012,25.320042616588843,1.233360890284005,43.65581671535843,11.23937401680316,35.42161843944192
36751,603.4496306486635,3173.1814001309713,4895.032694146843,1984.109380830439,1.9852320310807976,0.7441948396359781,3.5847055160484107,0.6942005306696464,0.6757035394852487,0.11499999808422867,0.2849999980842286,20.49302717195151,-0.9541094975492287,5.311072432727519,44.565538608884786,0.16999999999999993,27.52252661388617,1.340385001563298,35.84871169351226,13.593036909163978,16.333940982612873
36819,715.8287637180117,3552.4520811150715,3993.4238537370165,1979.241827874562,1.8127677715915447,0.755284052178445,3.510334310576244,0.7331693400099525,0.7137093236601668,0.10576982749388453,0.2702344757052386,18.081556084266094,-1.0594489308097021,4.765166509119404,40.04374002563955,0.1644646482113541,30.54627313951212,1.4896752446675405,39.14409925579577,15.42032037553398,22.01038221774832
36889,1075.9894072436196,4147.992760089,5360.939193352108,2083.5230146690533,2.161953954599673,0.7678128578767571,3.2521713578895097,0.7210439925789329,0.7020404956744307,0.12435811764233051,0.29732778314514263,22.552820259041805,-0.6868761752572161,5.341491785335492,52.56412670398953,0.17296966550281212,23.477406300593696,1.1402532591987222,37.939582621642806,13.635530962051234,23.54689854750912
37031,967.3815153670644,3305.5932409282136,3591.60911691905,1974.8001959152455,2.4984255624282743,0.7155398601389333,3.793420227909301,0.7577853849365419,0.7380125062380508,0.09453489158163908,0.22995077895585414,21.099637875287318,-0.44868586785792813,4.117473470681503,49.16668352808954,0.13541588737421506,24.924952452370412,1.212535838007438,36.914013083181686,9.859971306655819,30.89065516387474
37180,1037.4640388496844,4728.903609458899,5192.432127430468,1948.0294535949026,2.401758514553094,0.6994972575281382,3.2122974116307854,0.7112285708537631,0.6928995705544828,0.14886577103612897,0.3126635627548726,20.42260245782172,-0.34061365331669763,4.566433221524424,53.075352885782706,0.16379779171874365,23.149056793905785,1.1273663257325528,21.615225942235757,6.195486947714251,19.080231822669496
37250,1123.4737396609773,3998.355595122969,4491.735371398606,2007.3469183182344,2.0616337688769235,0.7960590462411568,3.9136909265943407,0.8038630001202992,0.7832563622311421,0.10224048860608903,0.26140384356403334,17.529633997334535,-0.8833531603831642,4.2148438024961195,42.88531830246446,0.15916335495794431,28.50181311407131,1.3898068492603681,37.710861746395935,13.40344268752547,29.05852911603214
